"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13637240","JH476125","2024-10-20T05:00:00.000","076XX N EASTLAKE TER","0460","BATTERY","SIMPLE","APARTMENT","false","true","2422","024","49","1","08B","1165915","1950583","2024","2024-10-28T15:40:58.000","42.019987505","-87.664779537","
,  
(42.019987505, -87.664779537)"
"13636347","JH475193","2024-10-20T05:00:00.000","051XX W 64TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0813","008","13","64","08B","1143118","1861513","2024","2024-10-28T15:40:58.000","41.776027198","-87.750896523","
,  
(41.776027198, -87.750896523)"
"13636343","JH475215","2024-10-20T05:00:00.000","033XX W LAWRENCE AVE","1305","CRIMINAL DAMAGE","CRIMINAL DEFACEMENT","CTA TRAIN","false","false","1713","017","33","14","14","1153007","1931688","2024","2024-10-28T15:40:58.000","41.968405527","-87.712783941","
,  
(41.968405527, -87.712783941)"
"13639801","JH475535","2024-10-20T05:00:00.000","013XX N ASTOR ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1824","018","43","8","07","1176391","1909325","2024","2024-10-28T15:40:58.000","41.90654384","-87.627479787","
,  
(41.90654384, -87.627479787)"
"13641904","JH475156","2024-10-20T04:50:00.000","075XX S EGGLESTON AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","true","0621","006","6","69","04A","1174597","1855026","2024","2024-10-28T15:40:58.000","41.757583114","-87.635689664","
,  
(41.757583114, -87.635689664)"
"13636965","JH475994","2024-10-20T04:50:00.000","013XX N LAKE SHORE DR","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE","false","false","1824","018","43","8","26","1176953","1909266","2024","2024-10-28T15:40:58.000","41.906369233","-87.625417152","
,  
(41.906369233, -87.625417152)"
"13637906","JH476928","2024-10-20T04:48:00.000","073XX S YALE AVE","0460","BATTERY","SIMPLE","STREET","false","true","0731","007","6","69","08B","1175894","1856297","2024","2024-10-28T15:40:58.000","41.761041925","-87.630898318","
,  
(41.761041925, -87.630898318)"
"13636318","JH475160","2024-10-20T04:45:00.000","087XX S MARSHFIELD AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","2221","022","18","71","26","1166864","1846804","2024","2024-10-28T15:40:58.000","41.735189366","-87.664264397","
,  
(41.735189366, -87.664264397)"
"13636348","JH475210","2024-10-20T04:40:00.000","0000X E CHICAGO AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1833","018","42","8","08B","1176365","1905732","2024","2024-10-28T15:40:58.000","41.896685066","-87.627683859","
,  
(41.896685066, -87.627683859)"
"13636941","JH476021","2024-10-20T04:40:00.000","034XX S CALIFORNIA AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","0911","009","12","58","15","1158260","1881626","2024","2024-10-28T15:40:58.000","41.830925097","-87.694838851","
,  
(41.830925097, -87.694838851)"
"13637333","JH475437","2024-10-20T04:35:00.000","031XX W 38TH ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false","0911","009","12","58","04A","1156063","1879247","2024","2024-10-28T15:40:58.000","41.824441351","-87.702963871","
,  
(41.824441351, -87.702963871)"
"13636522","JH475197","2024-10-20T04:35:00.000","029XX W 39TH PL","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","VEHICLE NON-COMMERCIAL","true","false","0921","009","12","58","24","1157412","1878302","2024","2024-10-28T15:40:58.000","41.821820887","-87.698040415","
,  
(41.821820887, -87.698040415)"
"13636296","JH475142","2024-10-20T04:34:00.000","056XX S PRAIRIE AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0231","002","20","40","07","1179002","1867715","2024","2024-10-28T15:40:58.000","41.792303873","-87.619159842","
,  
(41.792303873, -87.619159842)"
"13636836","JH475790","2024-10-20T04:30:00.000","030XX S WELLS ST","0810","THEFT","OVER $500","STREET","false","false","0914","009","11","34","06","1175114","1884745","2024","2024-10-28T15:40:58.000","41.839123495","-87.632907455","
,  
(41.839123495, -87.632907455)"
"13636340","JH475149","2024-10-20T04:30:00.000","0000X E BELLEVUE PL","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","HOTEL / MOTEL","true","true","1824","018","42","8","24","1176473","1907515","2024","2024-10-28T15:40:58.000","41.901575266","-87.6272333","
,  
(41.901575266, -87.6272333)"
"13636291","JH475144","2024-10-20T04:30:00.000","005XX S DAMEN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1225","012","28","28","14","1163142","1897621","2024","2024-10-28T15:40:58.000","41.874715981","-87.676477533","
,  
(41.874715981, -87.676477533)"
"13636304","JH475171","2024-10-20T04:15:00.000","079XX S COTTAGE GROVE AVE","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","BANK","false","false","0624","006","8","44","11","1182934","1852471","2024","2024-10-28T15:40:58.000","41.750382338","-87.605215174","
,  
(41.750382338, -87.605215174)"
"13644440","JH484979","2024-10-20T04:00:00.000","041XX N MONTICELLO AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","1723","017","33","16","06",,,"2024","2024-10-28T15:40:58.000",,,
"13636561","JH475448","2024-10-20T04:00:00.000","026XX N LAKEVIEW AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","1935","019","43","7","14","1173106","1917968","2024","2024-10-28T15:40:58.000","41.930334169","-87.639289833","
,  
(41.930334169, -87.639289833)"
"13636532","JH475306","2024-10-20T04:00:00.000","033XX N KIMBALL AVE","0610","BURGLARY","FORCIBLE ENTRY","GAS STATION","false","false","1732","017","35","21","05","1153130","1922068","2024","2024-10-28T15:40:58.000","41.942005143","-87.71258789","
,  
(41.942005143, -87.71258789)"
"13636268","JH475135","2024-10-20T04:00:00.000","030XX W MARQUETTE RD","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0831","008","15","66","14","1157302","1860048","2024","2024-10-28T15:40:58.000","41.77173164","-87.698938157","
,  
(41.77173164, -87.698938157)"
"13636644","JH475581","2024-10-20T03:56:00.000","056XX W GIDDINGS ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","STREET","false","false","1622","016","45","15","15","1137910","1931020","2024","2024-10-28T15:40:58.000","41.96685911","-87.768311747","
,  
(41.96685911, -87.768311747)"
"13636263","JH475118","2024-10-20T03:56:00.000","013XX S SPRINGFIELD AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1011","010","24","29","08B","1150595","1893431","2024","2024-10-28T15:40:58.000","41.863472388","-87.72265444","
,  
(41.863472388, -87.72265444)"
"13637041","JH475110","2024-10-20T03:55:00.000","060XX S LA SALLE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0311","003","20","68","08B","1176342","1864786","2024","2024-10-28T15:40:58.000","41.784326622","-87.629001576","
,  
(41.784326622, -87.629001576)"
"13636325","JH475129","2024-10-20T03:54:00.000","044XX W ROOSEVELT RD","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","GAS STATION","true","false","1131","011","24","29","07","1147062","1894336","2024","2024-10-28T15:40:58.000","41.86602405","-87.735600824","
,  
(41.86602405, -87.735600824)"
"13636313","JH475121","2024-10-20T03:50:00.000","038XX N ELSTON AVE","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","STREET","false","false","1732","017","35","16","04B","1152628","1925124","2024","2024-10-28T15:40:58.000","41.950400993","-87.714351854","
,  
(41.950400993, -87.714351854)"
"13637253","JH475122","2024-10-20T03:48:00.000","018XX W WILSON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","SMALL RETAIL STORE","false","false","1912","019","47","4","14","1163231","1930579","2024","2024-10-28T15:40:58.000","41.965153026","-87.675222131","
,  
(41.965153026, -87.675222131)"
"13636288","JH475136","2024-10-20T03:35:00.000","022XX N NARRAGANSETT AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","ALLEY","true","false","2512","025","36","19","18","1133382","1914210","2024","2024-10-28T15:40:58.000","41.920811363","-87.785355995","
,  
(41.920811363, -87.785355995)"
"13636279","JH475107","2024-10-20T03:31:00.000","029XX W ARTHINGTON ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","1135","011","28","27","14","1156936","1895898","2024","2024-10-28T15:40:58.000","41.870115961","-87.699310086","
,  
(41.870115961, -87.699310086)"
"13642858","JH483025","2024-10-20T03:30:00.000","023XX W ROOSEVELT RD","0460","BATTERY","SIMPLE","TAVERN / LIQUOR STORE","false","false","1233","012","28","28","08B","1160918","1894658","2024","2024-10-28T15:40:58.000","41.866631644","-87.684725312","
,  
(41.866631644, -87.684725312)"
"13637223","JH475152","2024-10-20T03:30:00.000","107XX S AVENUE G","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0432","004","10","52","14","1203176","1834386","2024","2024-10-28T15:40:58.000","41.700261815","-87.531658075","
,  
(41.700261815, -87.531658075)"
"13636323","JH475125","2024-10-20T03:25:00.000","025XX W SUPERIOR ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","1221","012","36","24","08B","1159255","1904906","2024","2024-10-28T15:40:58.000","41.894787422","-87.6905486","
,  
(41.894787422, -87.6905486)"
"13637260","JH475097","2024-10-20T03:22:00.000","036XX N HALSTED ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","BAR OR TAVERN","false","true","1925","019","46","6","08B","1170273","1924431","2024","2024-10-28T15:40:58.000","41.948131367","-87.649510899","
,  
(41.948131367, -87.649510899)"
"13636264","JH475126","2024-10-20T03:21:00.000","022XX N NAGLE AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","ALLEY","false","false","2512","025","36","19","15","1133048","1914204","2024","2024-10-28T15:40:58.000","41.920800748","-87.786583346","
,  
(41.920800748, -87.786583346)"
"13636968","JH475818","2024-10-20T03:15:00.000","0000X W IDA B WELLS DR","0810","THEFT","OVER $500","GAS STATION","false","false","0113","001","34","32","06","1175947","1898054","2024","2024-10-28T15:40:58.000","41.875625633","-87.629450396","
,  
(41.875625633, -87.629450396)"
"13637257","JH475114","2024-10-20T03:15:00.000","036XX N HALSTED ST","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false","1925","019","46","6","08B","1170273","1924431","2024","2024-10-28T15:40:58.000","41.948131367","-87.649510899","
,  
(41.948131367, -87.649510899)"
"13636294","JH475115","2024-10-20T03:12:00.000","027XX N PARKSIDE AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2514","025","30","19","08B","1138243","1917550","2024","2024-10-28T15:40:58.000","41.929890065","-87.767414353","
,  
(41.929890065, -87.767414353)"
"13636269","JH475089","2024-10-20T03:10:00.000","0000X W DIVISION ST","0460","BATTERY","SIMPLE","STREET","false","false","1824","018","2","8","08B","1175906","1908369","2024","2024-10-28T15:40:58.000","41.903931469","-87.629290187","
,  
(41.903931469, -87.629290187)"
"13636459","JH475094","2024-10-20T03:10:00.000","008XX E 79TH ST","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","true","false","0624","006","8","69","26","1183016","1852803","2024","2024-10-28T15:40:58.000","41.751291477","-87.604904392","
,  
(41.751291477, -87.604904392)"
"13637145","JH476170","2024-10-20T03:10:00.000","004XX N MILWAUKEE AVE","0810","THEFT","OVER $500","STREET","false","false","1214","012","27","24","06","1171250","1903439","2024","2024-10-28T15:40:58.000","41.890506839","-87.646537641","
,  
(41.890506839, -87.646537641)"
"13636282","JH475109","2024-10-20T03:03:00.000","018XX N PULASKI RD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","2534","025","26","20","08B","1149424","1911944","2024","2024-10-28T15:40:58.000","41.914296827","-87.726472501","
,  
(41.914296827, -87.726472501)"
"13636309","JH475116","2024-10-20T03:00:00.000","031XX S HALSTED ST","2022","NARCOTICS","POSSESS - COCAINE","POLICE FACILITY / VEHICLE PARKING LOT","true","false","0913","009","11","60","18","1171479","1884120","2024","2024-10-28T15:40:58.000","41.837489008","-87.646264459","
,  
(41.837489008, -87.646264459)"
"13636905","JH475986","2024-10-20T03:00:00.000","056XX N MILWAUKEE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","OTHER (SPECIFY)","false","true","1622","016","45","11","08B","1135676","1937662","2024","2024-10-28T15:40:58.000","41.985125488","-87.776367202","
,  
(41.985125488, -87.776367202)"
"13637958","JH476091","2024-10-20T03:00:00.000","036XX N HALSTED ST","0460","BATTERY","SIMPLE","BAR OR TAVERN","false","false","1925","019","46","6","08B","1170273","1924431","2024","2024-10-28T15:40:58.000","41.948131367","-87.649510899","
,  
(41.948131367, -87.649510899)"
"13636793","JH475886","2024-10-20T03:00:00.000","034XX W NORTH AVE","0330","ROBBERY","AGGRAVATED","SIDEWALK","false","false","1422","014","26","23","03","1153310","1910424","2024","2024-10-28T15:40:58.000","41.910049472","-87.712236304","
,  
(41.910049472, -87.712236304)"
"13636759","JH475395","2024-10-20T03:00:00.000","119XX S CALUMET AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON","RESIDENCE","false","true","0532","005","9","53","04B","1180371","1825871","2024","2024-10-28T15:40:58.000","41.677447632","-87.615419834","
,  
(41.677447632, -87.615419834)"
"13636275","JH475092","2024-10-20T03:00:00.000","044XX W ADAMS ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","true","1113","011","28","26","26","1146905","1898645","2024","2024-10-28T15:40:58.000","41.877851463","-87.736067119","
,  
(41.877851463, -87.736067119)"
"13641014","JH479562","2024-10-20T03:00:00.000","045XX N HARDING AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false","1723","017","33","14","06","1149244","1929811","2024","2024-10-28T15:40:58.000","41.963328863","-87.726669269","
,  
(41.963328863, -87.726669269)"
"13636897","JH476016","2024-10-20T03:00:00.000","029XX N MILWAUKEE AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","APARTMENT","false","false","1412","014","35","21","26","1152030","1919412","2024","2024-10-28T15:40:58.000","41.934738658","-87.716701108","
,  
(41.934738658, -87.716701108)"
"13636293","JH475154","2024-10-20T03:00:00.000","040XX W FULLERTON AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","2524","025","31","22","08B","1149252","1915654","2024","2024-10-28T15:40:58.000","41.92448075","-87.72700804","
,  
(41.92448075, -87.72700804)"
"13636482","JH475436","2024-10-20T03:00:00.000","008XX W GRACE ST","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE","false","false","1923","019","46","6","26","1169938","1925541","2024","2024-10-28T15:40:58.000","41.951184576","-87.650709782","
,  
(41.951184576, -87.650709782)"
"13636334","JH475179","2024-10-20T03:00:00.000","109XX S DR MARTIN LUTHER KING JR DR","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0513","005","9","49","08B","1180854","1832453","2024","2024-10-28T15:40:58.000","41.695498515","-87.613450593","
,  
(41.695498515, -87.613450593)"
"13638036","JH477296","2024-10-20T03:00:00.000","013XX W WALTON ST","0917","MOTOR VEHICLE THEFT","CYCLE, SCOOTER, BIKE WITH VIN","STREET","false","false","1213","012","27","24","07","1167177","1906465","2024","2024-10-28T15:40:58.000","41.898898878","-87.661408532","
,  
(41.898898878, -87.661408532)"
"13642614","JH481964","2024-10-20T03:00:00.000","082XX S ALBANY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0835","008","18","70","14","1157145","1849867","2024","2024-10-28T15:40:58.000","41.743796561","-87.699788515","
,  
(41.743796561, -87.699788515)"
"13636285","JH475088","2024-10-20T02:58:00.000","029XX W FULTON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","1222","012","27","27","03","1156638","1901864","2024","2024-10-28T15:40:58.000","41.886493289","-87.700242574","
,  
(41.886493289, -87.700242574)"
"13636339","JH475117","2024-10-20T02:52:00.000","028XX W POLK ST","141A","WEAPONS VIOLATION","UNLAWFUL USE - HANDGUN","STREET","true","false","1135","011","28","27","15","1157484","1896243","2024","2024-10-28T15:40:58.000","41.871051551","-87.697288818","
,  
(41.871051551, -87.697288818)"
"13637053","JH476015","2024-10-20T02:50:00.000","0000X W DIVISION ST","0460","BATTERY","SIMPLE","ALLEY","false","false","1824","018","2","8","08B","1175883","1908368","2024","2024-10-28T15:40:58.000","41.903929243","-87.629374701","
,  
(41.903929243, -87.629374701)"
"13636297","JH475101","2024-10-20T02:49:00.000","026XX W FOSTER AVE","0554","ASSAULT","AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY","APARTMENT","true","false","2031","020","40","4","08A","1157864","1934436","2024","2024-10-28T15:40:58.000","41.975848257","-87.694849642","
,  
(41.975848257, -87.694849642)"
"13636398","JH475284","2024-10-20T02:45:00.000","079XX S LAFAYETTE AVE","0560","ASSAULT","SIMPLE","GAS STATION","false","false","0623","006","17","44","08A","1177312","1852570","2024","2024-10-28T15:40:58.000","41.750782715","-87.625813624","
,  
(41.750782715, -87.625813624)"
"13639899","JH479319","2024-10-20T02:45:00.000","084XX S CARPENTER ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","true","0613","006","17","71","14","1170790","1848787","2024","2024-10-28T15:40:58.000","41.74054634","-87.649823428","
,  
(41.74054634, -87.649823428)"
"13636301","JH475073","2024-10-20T02:45:00.000","035XX S RHODES AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true","0212","002","4","35","08B","1180162","1881716","2024","2024-10-28T15:40:58.000","41.830697249","-87.614476891","
,  
(41.830697249, -87.614476891)"
"13636280","JH475080","2024-10-20T02:45:00.000","022XX N MASON AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE - YARD (FRONT / BACK)","true","false","2515","025","36","19","26","1136363","1914298","2024","2024-10-28T15:40:58.000","41.921000052","-87.774400865","
,  
(41.921000052, -87.774400865)"
"13636353","JH475120","2024-10-20T02:41:00.000","038XX S WOLCOTT AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0912","009","12","59","08A","1164318","1879250","2024","2024-10-28T15:40:58.000","41.824279388","-87.672678686","
,  
(41.824279388, -87.672678686)"
